DEBUG: General     , 1625325259293> LoggerManager.init                  > Initializing...
LOG  : General     , 1625325369791> Base.Vest_BulletPress: DisplayCategory, ClothN
LOG  : General     , 1625325369791> Keytool.KeyRing: DisplayCategory, ClothA
LOG  : General     , 1625325369792> MetalBat.MetalBat: DisplayCategory, WepMelee
LOG  : General     , 1625325369792> RS.Machete: DisplayCategory, WepMelee
LOG  : General     , 1625325369792> RS.Briefcase: DisplayCategory, Container
LOG  : General     , 1625325369792> RS.Suitcase: DisplayCategory, Container
LOG  : General     , 1625325369793> Base.Animask1: DisplayCategory, ClothA
LOG  : General     , 1625325369793> Base.Animask12: DisplayCategory, ClothA
LOG  : General     , 1625325369793> Base.Animask13: DisplayCategory, ClothA
LOG  : General     , 1625325369793> Base.Animask2: DisplayCategory, ClothA
LOG  : General     , 1625325369794> Base.Animask22: DisplayCategory, ClothA
LOG  : General     , 1625325369794> Base.Bag_ParaMedic: DisplayCategory, ClothA
LOG  : General     , 1625325369794> Base.Bag_ParaMedic: WeightReduction, 90
LOG  : General     , 1625325369794> Base.Bag_ParaMedic: Weight, 0.5
LOG  : General     , 1625325369794> Base.Bag_ParaMedic: Capacity, 15
LOG  : General     , 1625325369795> Base.Bag_ParaMedic: RunSpeedModifier, 1.0
LOG  : General     , 1625325369795> Base.BeltRig: DisplayCategory, ClothA
LOG  : General     , 1625325369795> Base.BeltRig: WeightReduction, 88
LOG  : General     , 1625325369795> Base.BeltRig: Weight, 0.25
LOG  : General     , 1625325369795> Base.BeltRig: Capacity, 8
LOG  : General     , 1625325369796> Base.BeltRig: RunSpeedModifier, 1.0
LOG  : General     , 1625325369796> Base.ElbowbandL: DisplayCategory, ClothA
LOG  : General     , 1625325369796> Base.ElbowbandR: DisplayCategory, ClothA
LOG  : General     , 1625325369796> Base.GlassesPLL: DisplayCategory, ClothA
LOG  : General     , 1625325369797> Base.GlassesPLLR: DisplayCategory, ClothA
LOG  : General     , 1625325369797> Base.Hat_HairBun2: DisplayCategory, ClothA
LOG  : General     , 1625325369797> Base.Hat_HairCroft: DisplayCategory, ClothA
LOG  : General     , 1625325369797> Base.Hat_HairFab: DisplayCategory, ClothA
LOG  : General     , 1625325369798> Base.Hat_HairFio: DisplayCategory, ClothA
LOG  : General     , 1625325369798> Base.Hat_HairFio2: DisplayCategory, ClothA
LOG  : General     , 1625325369798> Base.Hat_HairMarcel: DisplayCategory, ClothA
LOG  : General     , 1625325369798> Base.Hat_HairP: DisplayCategory, ClothA
LOG  : General     , 1625325369798> Base.Hat_HairPiggy: DisplayCategory, ClothA
LOG  : General     , 1625325369799> Base.Hat_HairWendy: DisplayCategory, ClothA
LOG  : General     , 1625325369799> Base.Hat_HairWide: DisplayCategory, ClothA
LOG  : General     , 1625325369799> Base.HolsterPLL: DisplayCategory, ClothA
LOG  : General     , 1625325369799> Base.HolsterPLL2: DisplayCategory, ClothA
LOG  : General     , 1625325369799> Base.HolsterPLLLEFT: DisplayCategory, ClothA
LOG  : General     , 1625325369800> Base.HolsterPLLLEFT2: DisplayCategory, ClothA
LOG  : General     , 1625325369800> Base.MVest: DisplayCategory, ClothA
LOG  : General     , 1625325369800> Base.MVest: WeightReduction, 80
LOG  : General     , 1625325369800> Base.MVest: Weight, 0.25
LOG  : General     , 1625325369801> Base.MVest: Capacity, 10
LOG  : General     , 1625325369801> Base.MVest: RunSpeedModifier, 1.0
LOG  : General     , 1625325369801> Base.MVest2: DisplayCategory, ClothA
LOG  : General     , 1625325369801> Base.MVest2: WeightReduction, 80
LOG  : General     , 1625325369801> Base.MVest2: Weight, 0.25
LOG  : General     , 1625325369802> Base.MVest2: Capacity, 10
LOG  : General     , 1625325369802> Base.MVest2: RunSpeedModifier, 1.0
LOG  : General     , 1625325369802> Base.TacticalWaistBagBackMed: DisplayCategory, ClothA
LOG  : General     , 1625325369802> Base.TacticalWaistBagBackMed: WeightReduction, 75
LOG  : General     , 1625325369802> Base.TacticalWaistBagBackMed: Weight, 0.25
LOG  : General     , 1625325369803> Base.TacticalWaistBagBackMed: Capacity, 10
LOG  : General     , 1625325369803> Base.TacticalWaistBagBackMed: RunSpeedModifier, 1.0
LOG  : General     , 1625325369803> Base.TacticalWaistBagFrontMed: DisplayCategory, ClothA
LOG  : General     , 1625325369803> Base.TacticalWaistBagFrontMed: WeightReduction, 75
LOG  : General     , 1625325369804> Base.TacticalWaistBagFrontMed: Weight, 0.25
LOG  : General     , 1625325369804> Base.TacticalWaistBagFrontMed: Capacity, 10
LOG  : General     , 1625325369804> Base.TacticalWaistBagFrontMed: RunSpeedModifier, 1.0
LOG  : General     , 1625325369804> Base.HolsterPLLM: DisplayCategory, ClothA
LOG  : General     , 1625325369804> Base.HolsterPLL2M: DisplayCategory, ClothA
LOG  : General     , 1625325369804> Base.HolsterPLLLEFTM: DisplayCategory, ClothA
LOG  : General     , 1625325369805> Base.HolsterPLLLEFT2M: DisplayCategory, ClothA
LOG  : General     , 1625325369805> Base.medbag: DisplayCategory, ClothA
LOG  : General     , 1625325369805> Base.medbag: WeightReduction, 77
LOG  : General     , 1625325369805> Base.medbag: Weight, 0.25
LOG  : General     , 1625325369805> Base.medbag: Capacity, 7
LOG  : General     , 1625325369806> Base.medbag: RunSpeedModifier, 1.0
LOG  : General     , 1625325369806> Base.medbag2: DisplayCategory, ClothA
LOG  : General     , 1625325369806> Base.medbag2: WeightReduction, 77
LOG  : General     , 1625325369806> Base.medbag2: Weight, 0.25
LOG  : General     , 1625325369806> Base.medbag2: Capacity, 7
LOG  : General     , 1625325369807> Base.medbag2: RunSpeedModifier, 1.0
LOG  : General     , 1625325369807> Base.RogueWaistBag: DisplayCategory, ClothA
LOG  : General     , 1625325369807> Base.RogueWaistBag: WeightReduction, 80
LOG  : General     , 1625325369807> Base.RogueWaistBag: Weight, 0.25
LOG  : General     , 1625325369808> Base.RogueWaistBag: Capacity, 10
LOG  : General     , 1625325369808> Base.RogueWaistBag: RunSpeedModifier, 1.0
LOG  : General     , 1625325369808> Base.smallback: DisplayCategory, ClothA
LOG  : General     , 1625325369808> Base.smallback: WeightReduction, 95
LOG  : General     , 1625325369808> Base.smallback: Weight, 0.5
LOG  : General     , 1625325369809> Base.smallback: Capacity, 15
LOG  : General     , 1625325369809> Base.smallback: RunSpeedModifier, 1.0
LOG  : General     , 1625325369809> Base.strapchest: DisplayCategory, ClothA
LOG  : General     , 1625325369809> Base.strapchest2: DisplayCategory, ClothA
LOG  : General     , 1625325369809> Base.TacticalWaistBagBack: DisplayCategory, ClothA
LOG  : General     , 1625325369810> Base.TacticalWaistBagBack: WeightReduction, 75
LOG  : General     , 1625325369810> Base.TacticalWaistBagBack: Weight, 0.25
LOG  : General     , 1625325369810> Base.TacticalWaistBagBack: Capacity, 10
LOG  : General     , 1625325369810> Base.TacticalWaistBagBack: RunSpeedModifier, 1.0
LOG  : General     , 1625325369810> Base.TacticalWaistBagFront: DisplayCategory, ClothA
LOG  : General     , 1625325369811> Base.TacticalWaistBagFront: WeightReduction, 75
LOG  : General     , 1625325369811> Base.TacticalWaistBagFront: Weight, 0.25
LOG  : General     , 1625325369811> Base.TacticalWaistBagFront: Capacity, 10
LOG  : General     , 1625325369811> Base.TacticalWaistBagFront: RunSpeedModifier, 1.0
LOG  : General     , 1625325369812> Base.ClericNeck: DisplayCategory, ClothN
LOG  : General     , 1625325369812> Base.ClericPants: DisplayCategory, ClothN
LOG  : General     , 1625325369812> Base.CropTop: DisplayCategory, ClothN
LOG  : General     , 1625325369812> Base.FlatCap: DisplayCategory, ClothN
LOG  : General     , 1625325369812> Base.Gloves_Rogue: DisplayCategory, ClothN
LOG  : General     , 1625325369813> Base.Hat_Altyn: DisplayCategory, ClothN
LOG  : General     , 1625325369813> Base.Hat_Altynopen: DisplayCategory, ClothN
LOG  : General     , 1625325369813> Base.HATELA: DisplayCategory, ClothN
LOG  : General     , 1625325369813> Base.HATELAHEADS: DisplayCategory, ClothN
LOG  : General     , 1625325369814> Base.Leggings_Bottoms: DisplayCategory, ClothN
LOG  : General     , 1625325369814> Base.PFCropped: DisplayCategory, ClothN
LOG  : General     , 1625325369814> Base.PFKnee: DisplayCategory, ClothN
LOG  : General     , 1625325369814> Base.PFPants: DisplayCategory, ClothN
LOG  : General     , 1625325369814> Base.PFShorts: DisplayCategory, ClothN
LOG  : General     , 1625325369815> Base.PFVest: DisplayCategory, ClothN
LOG  : General     , 1625325369815> Base.PFVest2: DisplayCategory, ClothN
LOG  : General     , 1625325369815> Base.RogueArms: DisplayCategory, ClothN
LOG  : General     , 1625325369815> Base.RogueGreaves: DisplayCategory, ClothN
LOG  : General     , 1625325369815> Base.RogueHoodie: DisplayCategory, ClothN
LOG  : General     , 1625325369816> Base.RogueMask: DisplayCategory, ClothN
LOG  : General     , 1625325369816> Base.RogueWaist: DisplayCategory, ClothN
LOG  : General     , 1625325369816> Base.Shoes_Canvasshoes: DisplayCategory, ClothN
LOG  : General     , 1625325369816> Base.Shoes_CanvasshoesLong: DisplayCategory, ClothN
LOG  : General     , 1625325369816> Base.Shoes_Rogue: DisplayCategory, ClothN
LOG  : General     , 1625325369817> Base.ShorterDenim: DisplayCategory, ClothN
LOG  : General     , 1625325369817> Base.SportTankTop: DisplayCategory, ClothN
LOG  : General     , 1625325369817> Base.Vest_RogueVest: DisplayCategory, ClothN
LOG  : General     , 1625325369817> Base.Vest_WitchyCarrier: DisplayCategory, ClothN
LOG  : General     , 1625325369817> Base.WetSuit: DisplayCategory, ClothN
LOG  : General     , 1625325369818> Base.132Box: DisplayCategory, WepAmmo
LOG  : General     , 1625325369818> Base.132Bullets: DisplayCategory, WepAmmo
LOG  : General     , 1625325369818> Base.40Clip: DisplayCategory, WepAmmo
LOG  : General     , 1625325369818> Base.40Rounds: DisplayCategory, WepAmmo
LOG  : General     , 1625325369818> Base.500Box: DisplayCategory, WepAmmo
LOG  : General     , 1625325369819> Base.500Bullets: DisplayCategory, WepAmmo
LOG  : General     , 1625325369819> Base.LewisDrum: DisplayCategory, WepAmmo
LOG  : General     , 1625325369819> Base.MASClip: DisplayCategory, WepAmmo
LOG  : General     , 1625325369819> Base.PPSHClip: DisplayCategory, WepAmmo
LOG  : General     , 1625325369819> Base.WitchySMGClip: DisplayCategory, WepAmmo
LOG  : General     , 1625325369820> Base.ClericRevolver: DisplayCategory, WepFire
LOG  : General     , 1625325369820> Base.JERICHOP: DisplayCategory, WepFire
LOG  : General     , 1625325369820> Base.Lewis: DisplayCategory, WepFire
LOG  : General     , 1625325369821> Base.m79: DisplayCategory, WepFire
LOG  : General     , 1625325369821> Base.m79A: DisplayCategory, WepFire
LOG  : General     , 1625325369821> Base.MAS38: DisplayCategory, WepFire
LOG  : General     , 1625325369821> Base.p88p: DisplayCategory, WepFire
LOG  : General     , 1625325369821> Base.PPSH: DisplayCategory, WepFire
LOG  : General     , 1625325369822> Base.RogueSniperRifle: DisplayCategory, WepFire
LOG  : General     , 1625325369822> Base.TKShotgun: DisplayCategory, WepFire
LOG  : General     , 1625325369822> Base.WitchySMG: DisplayCategory, WepFire
LOG  : General     , 1625325369822> Base.WitchySMGE: DisplayCategory, WepFire
LOG  : General     , 1625325369823> Base.WitchySMGEN: DisplayCategory, WepFire
LOG  : General     , 1625325369823> Base.WitchySMGN: DisplayCategory, WepFire
LOG  : General     , 1625325369823> Base.ClericMace: DisplayCategory, WepMelee
LOG  : General     , 1625325369823> Base.RogueSword: DisplayCategory, WepMelee
LOG  : General     , 1625325369823> Base.RogueSword2: DisplayCategory, WepMelee
LOG  : General     , 1625325369824> Base.TKSword: DisplayCategory, WepMelee
LOG  : General     , 1625325369824> Base.TKSword2: DisplayCategory, WepMelee
LOG  : General     , 1625325369824> Base.Animask23: DisplayCategory, ClothA
LOG  : General     , 1625325369824> Base.aresbody: DisplayCategory, ClothN
LOG  : General     , 1625325369824> Base.ChainMail: DisplayCategory, ClothN
LOG  : General     , 1625325369825> Base.ClericMask: DisplayCategory, ClothN
LOG  : General     , 1625325369825> Base.Gloves_TKnight: DisplayCategory, ClothN
LOG  : General     , 1625325369825> Base.Hat_SpiffoEars: DisplayCategory, ClothN
LOG  : General     , 1625325369825> Base.Hat_Tknight: DisplayCategory, ClothN
LOG  : General     , 1625325369825> Base.Hat_Tknightopen: DisplayCategory, ClothN
LOG  : General     , 1625325369826> Base.Hat_TubaHat: DisplayCategory, ClothN
LOG  : General     , 1625325369826> Base.Hat_WitchyHat: DisplayCategory, ClothN
LOG  : General     , 1625325369826> Base.KnightArms: DisplayCategory, ClothN
LOG  : General     , 1625325369826> Base.KnightGreaves: DisplayCategory, ClothN
LOG  : General     , 1625325369827> Base.KnightWaist: DisplayCategory, ClothN
LOG  : General     , 1625325369827> Base.Mask_HECU: DisplayCategory, ClothN
LOG  : General     , 1625325369827> Base.Shoes_TKnight: DisplayCategory, ClothN
LOG  : General     , 1625325369827> Base.SpookySuit: DisplayCategory, ClothN
LOG  : General     , 1625325369828> Base.Vest_HECU: DisplayCategory, ClothN
LOG  : General     , 1625325369828> Base.Vest_Tknight: DisplayCategory, ClothN
LOG  : General     , 1625325369828> Base.WitchyDress: DisplayCategory, ClothN
LOG  : General     , 1625325369828> Base.WitchySocks: DisplayCategory, ClothN
LOG  : General     , 1625325369828> Base.Grimoire: DisplayCategory, LitE
LOG  : General     , 1625325369829> Base.grimoireclosed: DisplayCategory, LitE
LOG  : General     , 1625325369829> Base.40ClipCan: DisplayCategory, WepAmmo
LOG  : General     , 1625325369829> Base.556HMGBelt: DisplayCategory, WepAmmo
LOG  : General     , 1625325369829> Base.VulcanClip: DisplayCategory, WepAmmo
LOG  : General     , 1625325369830> Base.AutoCannon: DisplayCategory, WepFire
LOG  : General     , 1625325369830> Base.AutoCannonA: DisplayCategory, WepFire
LOG  : General     , 1625325369830> Base.MP5GL: DisplayCategory, WepFire
LOG  : General     , 1625325369830> Base.MP5GL2: DisplayCategory, WepFire
LOG  : General     , 1625325369830> Base.Vulcan: DisplayCategory, WepFire
LOG  : General     , 1625325369831> Base.Tanto: DisplayCategory, WepMelee
LOG  : General     , 1625325369831> Base.WitchyStaff: DisplayCategory, WepMelee
LOG  : General     , 1625325369831> Base.Tanto2: DisplayCategory, WepMelee
LOG  : General     , 1625325369831> Base.Tanto3: DisplayCategory, WepMelee
LOG  : General     , 1625325369832> TowingCar.TowBar: DisplayCategory, Tool
LOG  : General     , 1625325369832> Base.M113Tire1: DisplayCategory, Mechanics
LOG  : General     , 1625325369833> Base.M113Tire2: DisplayCategory, Mechanics
LOG  : General     , 1625325369833> Base.M113Tire3: DisplayCategory, Mechanics
LOG  : General     , 1625325369833> Base.OldM113Brake1: DisplayCategory, Mechanics
LOG  : General     , 1625325369833> Base.NormalM113Brake1: DisplayCategory, Mechanics
LOG  : General     , 1625325369833> Base.ModernM113Brake1: DisplayCategory, Mechanics
LOG  : General     , 1625325369834> Base.OldM113Brake2: DisplayCategory, Mechanics
LOG  : General     , 1625325369834> Base.NormalM113Brake2: DisplayCategory, Mechanics
LOG  : General     , 1625325369834> Base.ModernM113Brake2: DisplayCategory, Mechanics
LOG  : General     , 1625325369834> Base.OldM113Brake3: DisplayCategory, Mechanics
LOG  : General     , 1625325369834> Base.NormalM113Brake3: DisplayCategory, Mechanics
LOG  : General     , 1625325369835> Base.ModernM113Brake3: DisplayCategory, Mechanics
LOG  : General     , 1625325369835> Base.NormalM113Suspension1: DisplayCategory, Mechanics
LOG  : General     , 1625325369835> Base.ModernM113Suspension1: DisplayCategory, Mechanics
LOG  : General     , 1625325369835> Base.NormalM113Suspension2: DisplayCategory, Mechanics
LOG  : General     , 1625325369836> Base.ModernM113Suspension2: DisplayCategory, Mechanics
LOG  : General     , 1625325369836> Base.NormalM113Suspension3: DisplayCategory, Mechanics
LOG  : General     , 1625325369836> Base.ModernM113Suspension3: DisplayCategory, Mechanics
LOG  : General     , 1625325369836> Base.FrontM113Door1: DisplayCategory, Mechanics
LOG  : General     , 1625325369837> Base.RearM113Door1: DisplayCategory, Mechanics
LOG  : General     , 1625325369837> Base.FrontM113Door2: DisplayCategory, Mechanics
LOG  : General     , 1625325369837> Base.RearM113Door2: DisplayCategory, Mechanics
LOG  : General     , 1625325369837> Base.FrontM113Door3: DisplayCategory, Mechanics
LOG  : General     , 1625325369837> Base.RearM113Door3: DisplayCategory, Mechanics
LOG  : General     , 1625325369838> Base.EngineM113Door1: DisplayCategory, Mechanics
LOG  : General     , 1625325369838> Base.EngineM113Door2: DisplayCategory, Mechanics
LOG  : General     , 1625325369838> Base.EngineM113Door3: DisplayCategory, Mechanics
LOG  : General     , 1625325369838> Base.M113FrontWindow1: DisplayCategory, Mechanics
LOG  : General     , 1625325369838> Base.M113FrontWindow2: DisplayCategory, Mechanics
LOG  : General     , 1625325369839> Base.M113FrontWindow3: DisplayCategory, Mechanics
LOG  : General     , 1625325369839> Base.M113GloveBox1: DisplayCategory, Mechanics
LOG  : General     , 1625325369839> Base.M113GloveBox2: DisplayCategory, Mechanics
LOG  : General     , 1625325369839> Base.M113GloveBox3: DisplayCategory, Mechanics
LOG  : General     , 1625325369840> water_canteen.canteen_full: DisplayCategory, Container
LOG  : General     , 1625325369840> water_canteen.canteen_empty: DisplayCategory, Container
LOG  : General     , 1625325369840> --AddTag:Base.Fork: CanOpenBoxes
