DEBUG: General     , 1624907715557> LoggerManager.init                  > Initializing...
LOG  : General     , 1624910167539> 3
LOG  : General     , 1624910167564> 2
LOG  : General     , 1624910167588> 1
LOG  : General     , 1624910167617> 0
LOG  : General     , 1624910167769>  - EHE: IsoPlayers removing:Elena Anders
LOG  : General     , 1624910167792> 3
LOG  : General     , 1624910167813> 2
LOG  : General     , 1624910167838> 1
LOG  : General     , 1624910167860> 0
LOG  : General     , 1624910176444> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	50 shots left.
LOG  : General     , 1624910178985> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	49 shots left.
LOG  : General     , 1624910179584> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	48 shots left.
LOG  : General     , 1624910179610>  - EHE: IsoPlayers removing:Allen Haskell
LOG  : General     , 1624910179632> 3
LOG  : General     , 1624910179659> 2
LOG  : General     , 1624910179683> 1
LOG  : General     , 1624910179704> 0
LOG  : General     , 1624910184198> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	47 shots left.
LOG  : General     , 1624910184226>  - EHE: IsoPlayers removing:Renato Sherrill
LOG  : General     , 1624910184248> 3
LOG  : General     , 1624910184270> 2
LOG  : General     , 1624910184293> 1
LOG  : General     , 1624910184316> 0
LOG  : General     , 1624910233505> zombie.inventory.types.HandWeapon@3851a554
LOG  : General     , 1624910233505> zombie.inventory.types.HandWeapon@3851a554
WARN : General     , 1624910240422> GameSounds.getOrCreateSound> no GameSound called "SD9mmShot", adding a new one
LOG  : General     , 1624910240424> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	50 shots left.
LOG  : General     , 1624910240462>  - EHE: IsoPlayers removing:Renato Sherrill
LOG  : General     , 1624910240494> 3
LOG  : General     , 1624910240527> 2
LOG  : General     , 1624910240565> 1
LOG  : General     , 1624910240597> 0
LOG  : General     , 1624910241848> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	49 shots left.
LOG  : General     , 1624910241883>  - EHE: IsoPlayers removing:Brandie Hardin
LOG  : General     , 1624910241915> 3
LOG  : General     , 1624910241943> 2
LOG  : General     , 1624910241976> 1
LOG  : General     , 1624910242009> 0
LOG  : General     , 1624910243249> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	48 shots left.
LOG  : General     , 1624910243276>  - EHE: IsoPlayers removing:Dorothy Donald
LOG  : General     , 1624910243313> 3
LOG  : General     , 1624910243346> 2
LOG  : General     , 1624910243377> 1
LOG  : General     , 1624910243400> 0
LOG  : General     , 1624910249139> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	47 shots left.
LOG  : General     , 1624910249172>  - EHE: IsoPlayers removing:Sarah Bowden
LOG  : General     , 1624910249207> 3
LOG  : General     , 1624910249239> 2
LOG  : General     , 1624910249271> 1
LOG  : General     , 1624910249294> 0
LOG  : General     , 1624910255138> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	46 shots left.
LOG  : General     , 1624910255171>  - EHE: IsoPlayers removing:Marjory Jarrell
LOG  : General     , 1624910255205> 3
LOG  : General     , 1624910255241> 2
LOG  : General     , 1624910255274> 1
LOG  : General     , 1624910255307> 0
LOG  : General     , 1624910255585>  - EHE: IsoPlayers removing:Elisha Kimball
LOG  : General     , 1624910255608> 3
LOG  : General     , 1624910255644> 2
LOG  : General     , 1624910255677> 1
LOG  : General     , 1624910255713> 0
LOG  : General     , 1624910256195> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	43 shots left.
LOG  : General     , 1624910256229>  - EHE: IsoPlayers removing:Judson Phan
LOG  : General     , 1624910256261> 3
LOG  : General     , 1624910256299> 2
LOG  : General     , 1624910256331> 1
LOG  : General     , 1624910256364> 0
LOG  : General     , 1624910257392> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	41 shots left.
LOG  : General     , 1624910257459> 3
LOG  : General     , 1624910257493> 2
LOG  : General     , 1624910257530> 1
LOG  : General     , 1624910257564> 0
LOG  : General     , 1624910258092> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	40 shots left.
LOG  : General     , 1624910258093>  - EHE: IsoPlayers removing:Guy Waldrop
LOG  : General     , 1624910258114> 3
LOG  : General     , 1624910258149> 2
LOG  : General     , 1624910258179> 1
LOG  : General     , 1624910258208> 0
LOG  : General     , 1624910261312> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	39 shots left.
LOG  : General     , 1624910261371> 3
LOG  : General     , 1624910261393> 2
LOG  : General     , 1624910261425> 1
LOG  : General     , 1624910261447> 0
LOG  : General     , 1624910261913> 3
LOG  : General     , 1624910261942> 2
LOG  : General     , 1624910261973> 1
LOG  : General     , 1624910262005> 0
LOG  : General     , 1624910262442> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	37 shots left.
LOG  : General     , 1624910262443>  - EHE: IsoPlayers removing:Lorena Schweitzer
LOG  : General     , 1624910262465> 3
LOG  : General     , 1624910262502> 2
LOG  : General     , 1624910262534> 1
LOG  : General     , 1624910262565> 0
LOG  : General     , 1624910271313> zombie.inventory.types.ComboItem@76a47811
LOG  : General     , 1624910271314> zombie.inventory.types.ComboItem@76a47811
WARN : General     , 1624910272598> GameSounds.getOrCreateSound> no GameSound called "Mixing_D_2", adding a new one
LOG  : General     , 1624910284822> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	36 shots left.
LOG  : General     , 1624910284853>  - EHE: IsoPlayers removing:Mark Muhammad
LOG  : General     , 1624910284885> 3
LOG  : General     , 1624910284919> 2
LOG  : General     , 1624910284942> 1
LOG  : General     , 1624910284972> 0
LOG  : General     , 1624910292950> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	35 shots left.
LOG  : General     , 1624910292952>  - EHE: IsoPlayers removing:Carla Ngo
LOG  : General     , 1624910292993> 3
LOG  : General     , 1624910293028> 2
LOG  : General     , 1624910293060> 1
LOG  : General     , 1624910293084> 0
LOG  : General     , 1624910294523> zombie.inventory.types.ComboItem@1779142
LOG  : General     , 1624910294524> zombie.inventory.types.ComboItem@1779142
LOG  : General     , 1624910301194> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	34 shots left.
LOG  : General     , 1624910301258> 3
LOG  : General     , 1624910301295> 2
LOG  : General     , 1624910301318> 1
LOG  : General     , 1624910301349> 0
LOG  : General     , 1624910303146> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	33 shots left.
LOG  : General     , 1624910303147>  - EHE: IsoPlayers removing:Rebekah Breaux
LOG  : General     , 1624910303167> 3
LOG  : General     , 1624910303200> 2
LOG  : General     , 1624910303233> 1
LOG  : General     , 1624910303268> 0
LOG  : General     , 1624910305960> zombie.inventory.types.ComboItem@1a7bd4b7
LOG  : General     , 1624910305961> zombie.inventory.types.ComboItem@1a7bd4b7
LOG  : General     , 1624910312737> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	32 shots left.
LOG  : General     , 1624910313014> 3
LOG  : General     , 1624910313046> 2
LOG  : General     , 1624910313070> 1
LOG  : General     , 1624910313106> 0
LOG  : General     , 1624910313174> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	30 shots left.
LOG  : General     , 1624910313211>  - EHE: IsoPlayers removing:Imogene Casteel
LOG  : General     , 1624910313242> 3
LOG  : General     , 1624910313275> 2
LOG  : General     , 1624910313310> 1
LOG  : General     , 1624910313332> 0
LOG  : General     , 1624910313437> 3
LOG  : General     , 1624910313469> 2
LOG  : General     , 1624910313503> 1
LOG  : General     , 1624910313539> 0
LOG  : General     , 1624910313800>  - EHE: IsoPlayers removing:Deirdre Lunsford
LOG  : General     , 1624910313833> 3
LOG  : General     , 1624910313867> 2
LOG  : General     , 1624910313903> 1
LOG  : General     , 1624910313937> 0
LOG  : General     , 1624910314454> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	26 shots left.
LOG  : General     , 1624910314455>  - EHE: IsoPlayers removing:Adam Broughton
LOG  : General     , 1624910314491> 3
LOG  : General     , 1624910314523> 2
LOG  : General     , 1624910314562> 1
LOG  : General     , 1624910314595> 0
LOG  : General     , 1624910314964>  - EHE: IsoPlayers removing:Elinor Vincent
LOG  : General     , 1624910314985> 3
LOG  : General     , 1624910315023> 2
LOG  : General     , 1624910315055> 1
LOG  : General     , 1624910315092> 0
LOG  : General     , 1624910315672> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	24 shots left.
LOG  : General     , 1624910315712>  - EHE: IsoPlayers removing:Sheryl Erwin
LOG  : General     , 1624910315743> 3
LOG  : General     , 1624910315775> 2
LOG  : General     , 1624910315798> 1
LOG  : General     , 1624910315835> 0
LOG  : General     , 1624910318632> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	23 shots left.
LOG  : General     , 1624910318654>  - EHE: IsoPlayers removing:Juan Fairley
LOG  : General     , 1624910318690> 3
LOG  : General     , 1624910318722> 2
LOG  : General     , 1624910318755> 1
LOG  : General     , 1624910318777> 0
LOG  : General     , 1624910320563> zombie.inventory.types.ComboItem@68e70bc
LOG  : General     , 1624910320564> zombie.inventory.types.ComboItem@68e70bc
LOG  : General     , 1624910337684> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	22 shots left.
LOG  : General     , 1624910338368> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	21 shots left.
LOG  : General     , 1624910338390>  - EHE: IsoPlayers removing:Mitchell Grissom
LOG  : General     , 1624910338420> 3
LOG  : General     , 1624910338442> 2
LOG  : General     , 1624910338476> 1
LOG  : General     , 1624910338497> 0
LOG  : General     , 1624910339350> 3
LOG  : General     , 1624910339370> 2
LOG  : General     , 1624910339400> 1
LOG  : General     , 1624910339422> 0
LOG  : General     , 1624910340737> 3
LOG  : General     , 1624910340758> 2
LOG  : General     , 1624910340788> 1
LOG  : General     , 1624910340810> 0
LOG  : General     , 1624910342535> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	18 shots left.
LOG  : General     , 1624910342588> 3
LOG  : General     , 1624910342611> 2
LOG  : General     , 1624910342646> 1
LOG  : General     , 1624910342669> 0
LOG  : General     , 1624910342862>  - EHE: IsoPlayers removing:None None
LOG  : General     , 1624910342897> 3
LOG  : General     , 1624910342933> 2
LOG  : General     , 1624910342966> 1
LOG  : General     , 1624910342986> 0
LOG  : General     , 1624910343070> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	16 shots left.
LOG  : General     , 1624910343071>  - EHE: IsoPlayers removing:Pauline Slade
LOG  : General     , 1624910343093> 3
LOG  : General     , 1624910343128> 2
LOG  : General     , 1624910343158> 1
LOG  : General     , 1624910343181> 0
LOG  : General     , 1624910343671> 3
LOG  : General     , 1624910343704> 2
LOG  : General     , 1624910343725> 1
LOG  : General     , 1624910343759> 0
LOG  : General     , 1624910348512> zombie.inventory.types.ComboItem@47a670d8
LOG  : General     , 1624910348513> zombie.inventory.types.ComboItem@47a670d8
LOG  : General     , 1624910352048> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	14 shots left.
LOG  : General     , 1624910352099> 3
LOG  : General     , 1624910352136> 2
LOG  : General     , 1624910352157> 1
LOG  : General     , 1624910352188> 0
LOG  : General     , 1624910352562>  - EHE: IsoPlayers removing:Marjory Jarrell
LOG  : General     , 1624910352581> 3
LOG  : General     , 1624910352614> 2
LOG  : General     , 1624910352635> 1
LOG  : General     , 1624910352669> 0
LOG  : General     , 1624910353811> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	12 shots left.
LOG  : General     , 1624910353861> 3
LOG  : General     , 1624910353898> 2
LOG  : General     , 1624910353919> 1
LOG  : General     , 1624910353949> 0
LOG  : General     , 1624910354310> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	11 shots left.
LOG  : General     , 1624910354335>  - EHE: IsoPlayers removing:Emilia Hebert
LOG  : General     , 1624910354364> 3
LOG  : General     , 1624910354396> 2
LOG  : General     , 1624910354418> 1
LOG  : General     , 1624910354452> 0
LOG  : General     , 1624910354996>  - EHE: IsoPlayers removing:Christie Taylor
LOG  : General     , 1624910355032> 3
LOG  : General     , 1624910355053> 2
LOG  : General     , 1624910355084> 1
LOG  : General     , 1624910355104> 0
LOG  : General     , 1624910358273> zombie.inventory.types.ComboItem@605c340
LOG  : General     , 1624910358274> zombie.inventory.types.ComboItem@605c340
LOG  : General     , 1624910363735> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	9 shots left.
LOG  : General     , 1624910363791> 3
LOG  : General     , 1624910363820> 2
LOG  : General     , 1624910363841> 1
LOG  : General     , 1624910363874> 0
LOG  : General     , 1624910364282> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	8 shots left.
LOG  : General     , 1624910364283>  - EHE: IsoPlayers removing:Pia Diamond
LOG  : General     , 1624910364302> 3
LOG  : General     , 1624910364337> 2
LOG  : General     , 1624910364366> 1
LOG  : General     , 1624910364391> 0
LOG  : General     , 1624910370140> zombie.inventory.types.ComboItem@7a49d555
LOG  : General     , 1624910370140> zombie.inventory.types.ComboItem@7a49d555
LOG  : General     , 1624910382334> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	7 shots left.
LOG  : General     , 1624910382364>  - EHE: IsoPlayers removing:Clark Ludwig
LOG  : General     , 1624910382392> 3
LOG  : General     , 1624910382414> 2
LOG  : General     , 1624910382447> 1
LOG  : General     , 1624910382468> 0
LOG  : General     , 1624910383257> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	6 shots left.
LOG  : General     , 1624910383259>  - EHE: IsoPlayers removing:Walter Williams
LOG  : General     , 1624910383295> 3
LOG  : General     , 1624910383324> 2
LOG  : General     , 1624910383352> 1
LOG  : General     , 1624910383374> 0
LOG  : General     , 1624910383594>  - EHE: IsoPlayers removing:Olin Herrera
LOG  : General     , 1624910383629> 3
LOG  : General     , 1624910383647> 2
LOG  : General     , 1624910383677> 1
LOG  : General     , 1624910383696> 0
LOG  : General     , 1624910387488> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	3 shots left.
LOG  : General     , 1624910387511>  - EHE: IsoPlayers removing:Sondra Desantis
LOG  : General     , 1624910387542> 3
LOG  : General     , 1624910387563> 2
LOG  : General     , 1624910387591> 1
LOG  : General     , 1624910387612> 0
LOG  : General     , 1624910388191> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	2 shots left.
LOG  : General     , 1624910388219>  - EHE: IsoPlayers removing:Frederick Sorrento
LOG  : General     , 1624910388243> 3
LOG  : General     , 1624910388270> 2
LOG  : General     , 1624910388290> 1
LOG  : General     , 1624910388318> 0
LOG  : General     , 1624910389381> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	1 shots left.
LOG  : General     , 1624910389405>  - EHE: IsoPlayers removing:Bryan Glasner
LOG  : General     , 1624910389432> 3
LOG  : General     , 1624910389452> 2
LOG  : General     , 1624910389482> 1
LOG  : General     , 1624910389506> 0
LOG  : General     , 1624910393367> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	0 shots left.
WARN : General     , 1624910395271> GameSounds.getOrCreateSound> no GameSound called "StormyUZIClipEject", adding a new one
LOG  : General     , 1624910396251> bugged action, cleared queue	zombie.characters.CharacterTimedActions.LuaTimedActionNew@4b21effa
WARN : General     , 1624910397478> GameSounds.getOrCreateSound> no GameSound called "StormyUZIClipLoad", adding a new one
WARN : General     , 1624910398243> GameSounds.getOrCreateSound> no GameSound called "UZIrack", adding a new one
LOG  : General     , 1624910399183> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	49 shots left.
LOG  : General     , 1624910399233> 3
LOG  : General     , 1624910399251> 2
LOG  : General     , 1624910399277> 1
LOG  : General     , 1624910399295> 0
LOG  : General     , 1624910399390>  - EHE: IsoPlayers removing:Dudley Coulter
LOG  : General     , 1624910399416> 3
LOG  : General     , 1624910399435> 2
LOG  : General     , 1624910399466> 1
LOG  : General     , 1624910399485> 0
LOG  : General     , 1624910399581>  - EHE: IsoPlayers removing:Jeffery Bachman
LOG  : General     , 1624910399605> 3
LOG  : General     , 1624910399624> 2
LOG  : General     , 1624910399652> 1
LOG  : General     , 1624910399671> 0
LOG  : General     , 1624910400283> CND-SPEECH: Jaime Clifford	 (vol:	0	) : 	45 shots left.
LOG  : General     , 1624910400329> 3
LOG  : General     , 1624910400349> 2
LOG  : General     , 1624910400381> 1
LOG  : General     , 1624910400399> 0
LOG  : General     , 1624910400916>  - EHE: IsoPlayers removing:Amy Kane
LOG  : General     , 1624910400950> 3
LOG  : General     , 1624910400969> 2
LOG  : General     , 1624910400997> 1
LOG  : General     , 1624910401017> 0
LOG  : General     , 1624910414839> pipe : found existing pipe 5620,5959
LOG  : General     , 1624910414881> pipe : found existing pipe 5620,5960
LOG  : General     , 1624910414881> pipe : found existing pipe 5620,5961
LOG  : General     , 1624910414882> pipe : found existing pipe 5620,5962
LOG  : General     , 1624910414882> pipe : found existing pipe 5620,5963
LOG  : General     , 1624910414882> pipe : found existing pipe 5620,5964
LOG  : General     , 1624910414883> pipe : found existing pipe 5620,5965
LOG  : General     , 1624910414883> pipe : found existing pipe 5621,5965
LOG  : General     , 1624910414884> pipe : found existing pipe 5621,5966
LOG  : General     , 1624910414884> pipe : found existing pipe 5621,5967
LOG  : General     , 1624910414884> pipe : found existing pipe 5621,5968
LOG  : General     , 1624910414885> pipe : found existing pipe 5621,5969
LOG  : General     , 1624910414885> pipe : found existing pipe 5622,5965
LOG  : General     , 1624910414885> pipe : found existing pipe 5622,5966
LOG  : General     , 1624910414886> pipe : found existing pipe 5622,5967
LOG  : General     , 1624910414886> pipe : found existing pipe 5622,5968
LOG  : General     , 1624910414886> pipe : found existing pipe 5622,5969
LOG  : General     , 1624910414887> pipe : found existing pipe 5623,5965
LOG  : General     , 1624910414887> pipe : found existing pipe 5623,5966
LOG  : General     , 1624910414887> pipe : found existing pipe 5623,5967
LOG  : General     , 1624910414888> pipe : found existing pipe 5623,5968
LOG  : General     , 1624910414888> pipe : found existing pipe 5623,5969
